0.2;0.5
0.136664;0.44
0.0878648;0.389167
0.0509757;0.345857
0.0235155;0.308722
0.00337903;0.276674
-0.0111305;0.248838
-0.0213466;0.224511
-0.0283048;0.203127
-0.032805;0.18423
-0.0354629;0.167447
-0.036752;0.152475
-0.0370358;0.139065
-0.0365926;0.127011
-0.0356349;0.116139
-0.0343244;0.106307
-0.0327833;0.0973925
-0.0311037;0.0892924
-0.0293539;0.0819184
-0.0275843;0.0751942
-0.0258316;0.069054
-0.0241216;0.0634402
-0.0224722;0.0583023
-0.0208953;0.0535956
-0.0193979;0.0492808
-0.0179839;0.0453227
-0.0166545;0.0416896
-0.015409;0.0383534
-0.0142457;0.0352885
-0.0131616;0.0324719
-0.0121533;0.0298828
-0.0112172;0.0275022
-0.0103491;0.0253128
-0.00954519;0.023299
-0.00880128;0.0214464
-0.00811349;0.0197418
-0.00747799;0.0181733
-0.00689115;0.0167299
-0.00634948;0.0154014
-0.00584971;0.0141788
-0.00538875;0.0130534
-0.0049637;0.0120175
-0.00457186;0.0110639
-0.0042107;0.0101861
-0.00387788;0.00937803
-0.00357122;0.00863412
-0.00328869;0.00794927
-0.00302842;0.00731878
-0.00278868;0.00673832
-0.00256787;0.00620392
-0.00236449;0.00571192
-0.00217719;0.00525896
-0.00200471;0.00484192
-0.00184586;0.00445796
-0.00169959;0.00410446
-0.0015649;0.00377899
-0.00144087;0.00347934
-0.00132666;0.00320345
-0.0012215;0.00294944
-0.00112467;0.00271557
-0.00103552;0.00250025
-0.000953427;0.002302
-0.000877841;0.00211947
-0.000808247;0.00195141
-0.000744168;0.00179668
-0.000685169;0.00165422
-0.000630846;0.00152306
-0.00058083;0.0014023
-0.000534779;0.00129111
-0.000492379;0.00118874
-0.00045334;0.00109448
-0.000417396;0.0010077
-0.000384302;0.0009278
-0.000353831;0.000854235
-0.000325777;0.000786504
-0.000299947;0.000724142
-0.000276165;0.000666725
-0.000254268;0.000613861
-0.000234107;0.000565188
-0.000215545;0.000520375
-0.000198455;0.000479115
-0.00018272;0.000441126
-0.000168232;0.000406149
-0.000154893;0.000373946
-0.000142612;0.000344296
-0.000131304;0.000316997
-0.000120893;0.000291862
-0.000111308;0.000268721
-0.000102482;0.000247414
-9.43565e-05;0.000227797
-8.6875e-05;0.000209735
-7.99868e-05;0.000193105
-7.36447e-05;0.000177794
-6.78054e-05;0.000163697
-6.24292e-05;0.000150717
-5.74792e-05;0.000138767
-5.29217e-05;0.000127764
-4.87256e-05;0.000117634
-4.48622e-05;0.000108307
-4.13051e-05;9.97194e-05
-3.80301e-05;9.18127e-05
-3.50147e-05;8.45329e-05
-3.22384e-05;7.78304e-05
-2.96822e-05;7.16592e-05
-2.73287e-05;6.59774e-05
-2.51619e-05;6.07461e-05
-2.31668e-05;5.59296e-05
-2.13299e-05;5.1495e-05
-1.96387e-05;4.7412e-05
-1.80815e-05;4.36527e-05
-1.66479e-05;4.01915e-05
-1.53279e-05;3.70048e-05
-1.41125e-05;3.40707e-05
-1.29936e-05;3.13692e-05
-1.19633e-05;2.8882e-05
-1.10148e-05;2.6592e-05
-1.01414e-05;2.44835e-05
-9.33729e-06;2.25422e-05
-8.59695e-06;2.07549e-05
-7.9153e-06;1.91092e-05
-7.2877e-06;1.75941e-05
-6.70986e-06;1.6199e-05
-6.17784e-06;1.49146e-05
-5.68801e-06;1.37321e-05
-5.23701e-06;1.26433e-05
-4.82177e-06;1.16408e-05
